TextFK	w1	w2	ct	sentence_number	vidn	comm
5373	810009	810010	ПП	11	16	
5373	810011	810012	ДП	11	2	
5373	810011	810009	ДП	11	2	
5373	810011	810014	КЗ	11	12	
5373	810012	810013	ПП	11	16	
5373	810016	810018	СО	12	13	
5373	810018	810025	0Б	12		
5373	810020	810021	ЧС	12	11	
5373	810021	810022	ІС	12	8	
5373	810025	810023	ЧК	12	15	
5373	810025	810024	ЧК	12	15	
5373	810025	810026	ДП	12	2	
5373	810025	810020	КЗ	12	12	
5373	810026	810027	ПП	12	16	
5373	810030	810031	КЗ	13	12	
5373	810030	810035	0Б	13		
5373	810031	810029	ІС	13	8	
5373	810035	810033	ДС	13		
5373	810035	810034	ДС	13	7	
5373	810037	810046	0Б	14		
5373	810040	810039	ІС	14	8	
5373	810040	810041	ІС	14	8	
5373	810043	810044	ПП	14	16	
5373	810046	810042	ДС	14	3	
5373	810046	810040	КЗ	14	12	
5373	810046	810043	ДП	14	2	
5374	810048	810049	ІС	1		255 tri 2->1 pnum:1 wg:1
5374	810051	810053	СО	2	13	
5374	810051	810072	0Б	2		
5374	810053	810055	СО	2	13	
5374	810055	810060	СО	2	13	
5374	810058	810057	ІС	2	8	
5374	810060	810059	ДС	2	3	
5374	810060	810063	КЗ	2	12	
5374	810060	810058	ДС	2	4	
5374	810060	810064	ДП	2	2	
5374	810063	810062	ІС	2	8	
5374	810063	810061	ІС	2	8	
5374	810064	810065	ПП	2	16	
5374	810065	810067	ІС	2	9	
5374	810067	810066	ІС	2	8	
5374	810071	810070	ІС	2	8	
5374	810071	810069	ІС	2	8	
5374	810072	810071	КЗ	2	12	
5374	810072	810073	ДП	2	2	
5374	810072	810077	0S	2		
5374	810073	810075	ПП	2	16	
5374	810075	810074	ІС	2	8	
5374	810077	810084	0S	2		
5374	810078	810080	0П	2		
5374	810080	810082	0П	2		
5374	810082	810081	ІС	2	8	
5374	810084	810086	0D	2	7	
5374	810084	810078	КЗ	2	12	
5374	810084	810093	0Б	2		
5374	810086	810087	ДП	2	2	
5374	810087	810088	ПП	2	16	
5374	810093	810092	ДС	2	3	
5374	810093	810090	КЗ	2	12	
5374	810093	810091	ДП	2	2	
5374	810093	810095	ІС	2	9	
5374	810095	810094	ІС	2	8	
5374	810098	810097	КЗ	3	12	
5374	810098	810099	ДП	3	2	
5374	810098	810104	СО	3	13	
5374	810099	810100	ПП	3	16	
5374	810101	810102	ПП	3	16	
5374	810104	810101	ДП	3	2	
5374	810104	810103	ЧК	3	15	
5374	810107	810106	ІС	4	8	
5374	810108	810109	ПП	4	16	
5374	810110	810108	ДП	4	2	
5374	810110	810107	КЗ	4	12	
5374	810110	810112	СО	4	13	
5374	810112	810113	ДС	4	4	
5374	810112	810114	ДП	4	2	
5374	810112	810116	ДС	4	7	
5374	810114	810115	ПП	4	16	
5374	810116	810118	СО	4	13	
5374	810118	810120	СО	4	13	
5374	810120	810122	СО	4	13	
5374	810124	810126	0G	5		
5374	810126	810128	СУ	5	13	
5374	810126	810125	КЗ	5	12	
5374	810128	810131	СУ	5	13	
5374	810129	810130	ПП	5	16	
5374	810131	810129	ДП	5	2	
5374	810133	810134	КЗ	5	12	
5374	810133	810124	0G	5		
5374	810133	810141	0Б	5		
5374	810134	810135	ЧС	5	11	
5374	810135	810137	0П	5		
5374	810137	810138	0П	5		
5374	810138	810139	ЧС	5	11	
5374	810141	810142	ДП	5	2	
5374	810141	810144	ДП	5	2	
5374	810142	810143	ПП	5	16	
5374	810144	810145	ПП	5	16	
5374	810151	810153	0S	6		
5374	810151	810150	КЗ	6	12	
5374	810153	810155	0S	6		
5374	810155	810154	КЗ	6	12	
5374	810158	810159	ІС	7	8	
5374	810158	810161	СУ	7	13	
5374	810158	810157	СУ	7	13	
5374	810161	810163	СУ	7	13	
5374	810163	810162	ІС	7	8	
5374	810164	810158	ДС	7	4	
5374	810164	810165	ДС	7	7	
5374	810164	810166	СУ	7	13	
5374	810164	810172	СУ	7	13	
5374	810166	810168	СУ	7	13	
5374	810168	810169	ІП	7	2	
5374	810168	810167	ЧК	7	15	
5374	810169	810170	ПП	7	16	
5374	810172	810175	СУ	7	13	
5374	810173	810174	ІС	7		
5374	810175	810176	ДС	7	3	
5374	810175	810173	ДС	7	4	
5374	810178	810179	ІС	8	8	
5374	810179	810181	0П	8		
5374	810181	810182	0П	8		
5374	810184	810185	ІС	8	9	
5374	810184	810186	ІП	8	2	
5374	810184	810178	КЗ	8	12	
5374	810186	810187	ПП	8	16	
5374	810189	810190	ДП	8	2	
5374	810189	810178	КЗ	8	12	
5374	810189	810196	СО	8	13	
5374	810190	810191	ПП	8	16	
5374	810192	810193	РP	8	7	
5374	810193	810194	ПП	8	16	
5374	810193	810194	ПП	8	16	
5374	810194	810195	ІС	8	9	
5374	810196	810192	ДС	8	7	
5374	810199	810198	ІС	9		
5374	810206	810207	ПП	12	16	
5374	810208	810209	ДС	12	3	
5374	810208	810210	КЗ	12	12	
5374	810208	810206	ДП	12	2	
5374	810208	810217	0Б	12		
5374	810212	810213	ПП	12	16	
5374	810215	810216	ПП	12	16	
5374	810217	810215	АП	12	2	
5374	810217	810214	АС	12	1	
5374	810217	810212	АП	12	2	
5374	810217	810218	КЗ	12	12	
5374	810217	810223	0Б	12		
5374	810220	810221	ПП	12	16	
5374	810223	810222	ЧК	12	15	
5374	810223	810225	ДС	12	3	
5374	810223	810220	ДП	12	2	
5374	810223	810227	0Б	12		
5374	810225	810224	ІС	12	8	
5374	810227	810232	РС	12	7	
5374	810227	810229	ЗВ	12		
5374	810232	810231	ДС	12	4	
5374	810241	810240	ІС	15	8	a2
5374	810244	810245	ПП	16	16	
5374	810246	810247	КЗ	16	12	
5374	810246	810244	ДП	16	2	
5374	810246	810243	ГЗ	16		
5374	810247	810250	ІС	16	9	
5374	810250	810249	ІС	16	8	
5374	810250	810248	ІС	16	8	
5374	810252	810254	ПП	17	16	
5374	810254	810253	ІС	17		
5374	810254	810257	0П	17		
5374	810254	810255	ІС	17		
5374	810257	810258	0П	17		
5374	810258	810259	ПП	17	16	
5374	810261	810262	ІС	17	9	
5374	810263	810261	ДС	17	3	
5374	810263	810264	ДП	17	2	
5374	810263	810252	0Б	17		
5374	810264	810265	ПП	17	16	
5374	810267	810269	СО	18	13	
5374	810269	810271	СО	18	13	
5374	810273	810272	ІС	18	8	
5374	810273	810267	ІС	18	8	
5374	810273	810283	0P	18	19	
5374	810274	810273	КЗ	18	12	
5374	810274	810276	ДС	18	4	
5374	810274	810285	СО	18	13	
5374	810276	810275	ІС	18	8	
5374	810279	810282	ПП	18	16	
5374	810282	810281	ІС	18	8	
5374	810282	810280	ІС	18	8	
5374	810283	810279	АП	18	2	
5374	810285	810287	ДС	18	4	
5374	810287	810286	ІС	18	8	
5374	810289	810290	КЗ	19	12	
5374	810289	810292	ДС	19	4	
5374	810289	810297	0Б	19		
5374	810292	810291	ІС	19	8	
5374	810295	810296	ПП	19	16	
5374	810297	810295	ДП	19	2	
5374	810297	810298	ДС	19	4	
5374	810297	810294	КЗ	19	12	
5374	810297	810300	0S	19		
5374	810300	810301	0S	19		
5374	810301	810303	ДС	19	7	
5374	810301	810302	КЗ	19	12	
5374	810301	810305	СО	19	13	
5374	810305	810307	ДС	19	4	
5374	810307	810306	ІС	19	8	
5374	810312	810313	АС	20	1	
5374	810312	810310	СО	20	13	
5374	810312	810315	СО	20	13	
5374	810315	810317	0П	20		
5374	810317	810319	0П	20		
5374	810319	810318	ІС	20	8	
5374	810324	810323	КЗ	21	12	
5374	810324	810325	ДП	21	2	
5374	810324	810327	ДП	21	2	
5374	810324	810330	0G	21		
5374	810325	810326	ПП	21	16	
5374	810327	810328	ПП	21	16	
5374	810330	810331	0G	21		
5374	810331	810334	ДС	21	3	
5374	810331	810332	ДП	21	2	
5374	810332	810333	ПП	21	16	
5374	810339	810340	ДС	22	3	
5374	810339	810341	ДП	22	2	
5374	810339	810344	ДП	22	2	
5374	810339	810337	ЗВ	22		
5374	810339	810348	СО	22	13	
5374	810341	810342	ПП	22	16	
5374	810342	810343	ІС	22	8	
5374	810344	810346	ПП	22	16	
5374	810346	810345	ІС	22	8	
5374	810348	810349	ДС	22	5	
5374	810348	810350	ДС	22	1	
5374	810350	810352	ІС	22	9	
5374	810352	810351	ІС	22	8	
5374	810354	810355	ДСL	23	5	directЙРКРЛРПВППГФГПЙВКВЛВЙУКУЛУИУйВкВлВиУМВМЛМХМУЧВЧЛЧУЙДКДЛДЙОКОЛОИОйДкДлДиОМДМКМОЧДЧКЧО
5374	810354	810356	ДС	23	1	69  2->1 secmaster pnum:5 wg:4
5374	810356	810357	ДП	23	2	231 tri 1->2 pnum:1 wg:1
5374	810357	810358	ПП	23	16	231 tri 2->3 pnum:1 wg:1
5374	810358	810361	ІС	23	9	255 tri 2->1 pnum:1 wg:1
5374	810361	810360	ІС	23	8	a2
5374	810361	810359	ІС	23	8	a2
5374	810363	810364	ДП	24	2	231 tri 1->2 pnum:1 wg:1
5374	810364	810366	ПП	24	16	231 tri 2->3 pnum:1 wg:1
5374	810366	810369	ІС	24	9	255 tri 2->1 pnum:1 wg:1
5374	810366	810365	ІС	24	8	a2
5374	810369	810368	ІС	24	8	a2
5374	810369	810367	ІС	24	8	a2
5374	810371	810372	СУ	25	13	
5374	810372	810373	СУ	25	13	
5374	810375	810378	ПП	25	16	
5374	810375	810371	ЗВ	25		
5374	810378	810377	ІС	25	8	
5374	810378	810376	ІС	25	8	
5374	810382	810381	КЗ	26	12	
5374	810382	810385	ДС	26	3	
5374	810382	810387	0S	26		
5374	810385	810384	ІС	26	8	
5374	810385	810383	ІС	26		
5374	810387	810392	СУ	26	13	
5374	810388	810389	ЗБ	26	10	
5374	810389	810391	СО	26	13	
5374	810392	810388	КЗ	26	12	
5374	810392	810394	0П	26		
5374	810392	810399	ДП	26	2	
5374	810394	810396	0П	26		
5374	810396	810395	ІС	26	8	
5374	810396	810397	ІС	26	9	
5374	810399	810401	ПП	26	16	
5374	810401	810400	ІС	26	8	
5374	810401	810402	ІС	26	8	
5374	810405	810404	КЗ	27	12	
5374	810405	810406	ДС	27	3	
5374	810405	810407	ДС	27	4	
5374	810405	810415	СО	27	13	
5374	810407	810408	СУ	27	13	
5374	810408	810410	СУ	27	13	
5374	810410	810409	ІС	27	8	
5374	810411	810412	ПП	27	16	
5374	810412	810413	ІС	27	8	
5374	810412	810414	ІС	27	8	
5374	810415	810417	ДС	27	4	
5374	810415	810411	ДП	27	2	
5374	810417	810416	ІС	27	8	
5374	810422	810421	ІС	28	8	
5374	810422	810424	СУ	28	13	
5374	810422	810431	ІС	28	9	
5374	810424	810425	СУ	28	13	
5374	810425	810427	0G	28		
5374	810427	810428	0G	28		
5374	810431	810430	ІС	28	8	
5374	810433	810434	КЗ	28	12	
5374	810433	810432	ДС	28	7	
5374	810433	810422	ДС	28	5	
5374	810434	810439	ІС	28	9	
5374	810439	810435	ІС	28	8	
5374	810439	810438	ІС	28	8	
5374	810439	810437	ІС	28	8	
5374	810442	810441	КЗ	29	12	3 tri 2->1 pnum:1 wg:1
5374	810442	810443	ДС	29	3	202 tri 2->1 pnum:1 wg:1
5374	810449	810452	ПП	30	16	3
5374	810452	810451	ІС	30	8	a2
5374	810452	810450	ІС	30	8	a2
5374	810453	810454	ПП	30	16	123 tri 1->2 pnum:1 wg:1
5374	810455	810456	КЗ	30	12	9 tri 2->1 rev pnum:1 wg:1
5374	810455	810453	ДП	30	2	123 tri 3->1 pnum:1 wg:1
5374	810455	810449	ДПL	30	2	reversПРПТПППВЙДКДЛДЙОКОЛОИОйДкДлДиОМДМКМОЧДЧКЧОЙТКТЛТЙЮКЮЛЮИЮйТкТлТиЮМТМММЮЧТЧМЧЮ
5374	810459	810464	АК	31		
5374	810459	810458	ЗБ	31	10	
5374	810464	810463	ІС	31	8	
5374	810464	810462	ІС	31	8	
5374	810464	810461	ІС	31	8	
5374	810466	810467	ПП	32	16	
5374	810468	810471	КЗ	32	12	
5374	810468	810466	ДП	32	2	
5374	810471	810470	ІС	32	8	
5374	810471	810469	ІС	32	8	
5374	810475	810474	ІС	33	8	
5374	810475	810473	ІС	33	8	
5374	810477	810478	ДП	33	2	
5374	810478	810480	ПП	33	16	
5374	810480	810479	ІС	33	8	
5374	810482	810483	ДС	33	3	
5374	810482	810477	0D	33	7	
5374	810482	810475	КЗ	33	12	
5374	810482	810485	ДС	33	4	
5374	810485	810484	ІС	33	8	
5374	810487	810489	ПП	34	16	
5374	810489	810488	ІС	34	8	
5374	810491	810492	ДП	34	2	
5374	810491	810496	КЗ	34	12	
5374	810491	810490	ДС	34	7	
5374	810491	810487	ДП	34	2	
5374	810492	810493	ПП	34	16	
5374	810496	810498	ІС	34	9	
5374	810496	810495	ІС	34	8	
5374	810496	810494	ІС	34	8	
5374	810498	810497	ІС	34	8	
5374	810502	810501	КЗ	35	12	
5374	810502	810503	ДС	35	3	
5374	810502	810500	ДС	35	7	
5374	810502	810504	ДП	35	2	
5374	810502	810507	0S	35		
5374	810504	810505	ПП	35	16	
5374	810507	810509	СУ	35	13	
5374	810509	810508	КЗ	35	12	
5374	810509	810510	ДС	35	4	
5374	810509	810511	ДП	35	2	
5374	810509	810514	ДС	35	3	
5374	810511	810512	ПП	35	16	
5374	810514	810513	ІС	35	8	
5374	810514	810516	0P	35	19	
5374	810516	810517	0P	35	19	
5374	810517	810518	ІС	35	9	
5375	810522	810525	АК	2		
5375	810525	810524	ІС	2	8	
5375	810525	810526	ІС	2	8	
5375	810525	810531	0Б	2		
5375	810531	810530	ІС	2	8	
5375	810531	810529	ІС	2	8	
5375	810531	810528	КЗ	2	12	
5375	810531	810535	СО	2	13	
5375	810535	810536	ІС	2	8	
5375	810535	810534	ІС	2	8	
5375	810535	810533	ІС	2	8	
5375	810535	810538	АК	2		
5375	810538	810539	ІС	2	8	
5375	810538	810541	АК	2		
5375	810541	810542	ІС	2	8	
5375	810545	810546	ДС	3	3	
5375	810545	810549	ДП	3	2	
5375	810545	810552	ДП	3	2	
5375	810546	810547	ІС	3	8	
5375	810546	810548	ІС	3	8	
5375	810549	810550	ПП	3	16	
5375	810552	810553	ПП	3	16	
5375	810553	810557	0F	3		
5375	810557	810556	ЧК	3	15	
5375	810557	810558	КЗ	3	12	
5375	810557	810555	ДС	3	7	
5375	810557	810559	ДП	3	2	
5375	810559	810562	ПП	3	16	
5375	810562	810561	ІС	3	8	
5375	810562	810560	ІС	3	8	
5375	810564	810574	СО	4	13	
5375	810564	810565	ІС	4	8	
5375	810565	810567	СУ	4	13	
5375	810567	810568	СУ	4	13	
5375	810568	810570	СУ	4	13	
5375	810570	810571	СУ	4	13	
5375	810574	810573	ІС	4	8	
5375	810574	810576	СУ	4	13	
5375	810576	810577	СУ	4	13	
5375	810577	810579	0П	4		
5375	810577	810588	СУ	4	13	
5375	810579	810580	0П	4		
5375	810580	810581	ІП	4	2	
5375	810580	810584	0P	4	19	
5375	810581	810582	ПП	4	16	
5375	810584	810585	АС	4	1	
5375	810585	810586	ІС	4	9	
5375	810588	810589	СУ	4	13	
5375	810589	810592	0F	4		
5375	810589	810595	СУ	4	13	
5375	810592	810593	РС	4	7	
5375	810592	810591	РС	4	7	
5375	810595	810598	СУ	4	13	
5375	810598	810597	ІС	4	8	
5375	810598	810596	ІС	4	8	
5375	810598	810602	0F	4		
5375	810602	810600	ДС	4	7	
5375	810602	810604	КЗ	4	12	
5375	810602	810601	ДС	4	7	
5375	810602	810606	0D	4	7	
5375	810604	810603	ІС	4	8	
5375	810606	810607	ДП	4	2	
5375	810607	810609	ПП	4	16	
5375	810609	810608	ІС	4	8	
5375	810611	810616	СО	5	13	
5375	810613	810611	КЗ	5	12	
5375	810613	810612	АС	5	1	
5375	810616	810615	ІС	5	8	
5375	810616	810619	СО	5	13	
5375	810619	810621	СУ	5	13	
5375	810619	810618	ІС	5	8	
5375	810621	810622	СУ	5	13	
5375	810622	810625	СУ	5	13	
5375	810622	810623	ІС	5	9	
5375	810625	810626	СУ	5	13	
5375	810626	810627	ІС	5	8	
5375	810626	810632	0F	5		
5375	810630	810629	АС	5	1	
5375	810631	810630	ІС	5	8	
5375	810632	810631	КЗ	5	12	
5375	810639	810638	ІС	6	8	
5375	810639	810637	ІС	6	8	
5375	810639	810634	КЗ	6	12	
5375	810639	810636	ЧК	6	15	
5375	810639	810642	0Б	6		
5375	810642	810643	СУ	6	13	
5375	810642	810641	ДС	6	3	
5375	810642	810653	0Б	6		
5375	810643	810645	СУ	6	13	
5375	810645	810644	ДС	6	3	
5375	810648	810647	ЧК	6	15	
5375	810649	810650	ПП	6	16	
5375	810653	810652	ЧК	6	15	
5375	810653	810651	КЗ	6	12	
5375	810653	810648	ДС	6	7	
5375	810653	810649	ДП	6	2	
5375	810653	810654	ДП	6	2	
5375	810654	810655	ПП	6	16	
5375	810655	810656	ЧС	6	11	
5376	810660	810659	ДС	1	3	415 tri 2->1 pnum:1 wg:1
5376	810660	810658	КЗ	1	12	9 tri 2->1 pnum:5 wg:1
5376	810664	810663	ДС	2	3	
5376	810664	810662	КЗ	2	12	
5376	810664	810666	0S	2		
5376	810666	810667	0S	2		
5376	810667	810668	КЗ	2	12	
5376	810667	810669	ДП	2	2	
5376	810667	810672	0S	2		
5376	810669	810670	ПП	2	16	
5376	810672	810673	0S	2		
5376	810673	810674	КЗ	2	12	
5376	810673	810675	ДП	2	2	
5376	810673	810678	0S	2		
5376	810675	810676	ПП	2	16	
5376	810678	810679	0S	2		
5376	810679	810680	КЗ	2	12	
5376	810679	810681	ДП	2	2	
5376	810681	810682	ПП	2	16	
5376	810685	810689	0F	3		
5376	810689	810688	ДС	3	3	
5376	810689	810687	0F	3		
5376	810691	810692	КЗ	3	12	
5376	810691	810693	ДС	3	7	
5376	810691	810685	ДС	3	7	
5376	810691	810695	0S	3		
5376	810695	810699	0S	3		
5376	810698	810697	ІС	3	8	
5376	810699	810700	ДС	3	3	
5376	810699	810696	КЗ	3	12	
5376	810699	810698	ДС	3	4	
5376	810699	810701	ДП	3	2	
5376	810701	810702	ПП	3	16	
5376	810704	810708	0F	4		
5376	810708	810706	ДС	4	7	
5376	810708	810707	ДС	4	3	
5376	810710	810704	ДС	4	7	
5376	810710	810712	ДП	4	2	
5376	810710	810711	ДС	4	3	
5376	810710	810716	СО	4	13	
5376	810712	810713	ПП	4	16	
5376	810716	810715	ДС	4	3	
5376	810716	810717	ДС	4		
5376	810716	810718	СУ	4	13	
5376	810718	810720	СУ	4	13	
5376	810720	810719	ДС	4	3	
5376	810720	810721	ДС	4		
5376	810723	810727	0F	5		
5376	810727	810726	ДС	5	3	
5376	810727	810725	ДС	5	7	
5376	810731	810730	ІС	5	8	
5376	810731	810729	ІС	5	8	
5376	810732	810731	КЗ	5	12	
5376	810732	810723	ДС	5	7	
5376	810732	810737	0D	5	7	
5376	810732	810739	ДП	5	2	
5376	810732	810739	ДП	5	2	
5376	810732	810743	ДП	5	2	
5376	810735	810736	ПП	5	16	
5376	810737	810734	ДС	5	3	
5376	810737	810735	ДП	5	2	
5376	810739	810741	ПП	5	16	
5376	810741	810740	ІС	5	8	
5376	810743	810744	ПП	5	16	
5376	810746	810750	0F	6		
5376	810750	810749	ДС	6	3	
5376	810750	810748	ДС	6	7	
5376	810753	810754	ДС	6	3	
5376	810753	810746	ДС	6	7	
5376	810753	810757	СО	6	13	
5376	810754	810752	ІС	6	8	
5376	810757	810758	ДС	6	3	
5376	810758	810759	СУ	6	13	
5376	810758	810756	ІС	6	8	
5376	810759	810761	СУ	6	13	
5376	810761	810760	ІС	6	8	
5378	810769	810768	ІС	2	8	a2
5378	810772	810773	ПП	3	16	
5378	810775	810776	ПП	3	16	
5378	810779	810778	ІС	3	8	
5378	810780	810781	ПП	3	16	
5378	810783	810780	ДП	3	2	
5378	810783	810779	КЗ	3	12	
5378	810783	810782	ДС	3	3	
5378	810783	810772	ДП	3	2	
5378	810783	810775	ДП	3	2	
5378	810783	810777	ДС	3	7	
5378	810783	810785	0Б	3		
5378	810785	810787	ЗБ	3	10	
5378	810785	810790	СО	3	13	
5378	810787	810788	ІС	3	8	
5378	810790	810792	ЗБ	3	10	
5378	810790	810795	СО	3	13	
5378	810792	810793	ІС	3	8	
5378	810795	810798	ЗБ	3	10	
5378	810795	810800	СО	3	13	
5378	810798	810797	ІС	3	8	
5378	810800	810803	ЗБ	3	10	
5378	810800	810805	СО	3	13	
5378	810803	810802	ІС	3	8	
5378	810805	810807	ЗБ	3	10	
5378	810805	810811	СО	3	13	
5378	810807	810808	ІП	3	2	
5378	810808	810809	ПП	3	16	
5378	810811	810813	ЗБ	3	10	
5378	810811	810819	СО	3	13	
5378	810813	810814	ЧС	3	11	
5378	810814	810815	ІС	3	9	
5378	810815	810816	ІП	3	2	
5378	810816	810817	ПП	3	16	
5378	810819	810821	ЗБ	3	10	
5378	810819	810826	СО	3	13	
5378	810821	810822	ІП	3	2	
5378	810822	810823	ПП	3	16	
5378	810826	810827	АК	3		
5378	810826	810829	ІС	3	9	
5378	810831	810832	КЗ	4	12	
5378	810831	810847	0Б	4		
5378	810832	810833	ФЗ	4		
5378	810833	810834	ФЗ	4		
5378	810836	810839	0S	4		
5378	810839	810837	ІС	4		
5378	810842	810843	ПП	4	16	
5378	810845	810846	0П	4		
5378	810845	810836	0S	4		
5378	810847	810841	ДС	4	3	
5378	810847	810845	0П	4		
5378	810847	810842	ДП	4	2	
5378	810849	810850	ДС	5	3	
5378	810852	810849	0D	5	7	
5378	810852	810853	ДС	5	7	
5378	810855	810856	ПП	5	16	
5378	810857	810859	КЗ	5	12	
5378	810857	810855	ДП	5	2	
5378	810857	810852	СО	5	13	
5378	810859	810858	ІС	5	8	
5378	810861	810862	АС	6	1	
5378	810864	810861	КЗ	6	12	
5378	810864	810865	ДС	6	7	
5378	810864	810867	СО	6	13	
5378	810864	810873	0S	6		
5378	810864	810881	0S	6		
5378	810867	810868	ДП	6	2	
5378	810867	810871	ДС	6	3	
5378	810868	810869	ПП	6	16	
5378	810871	810870	ІС	6	8	
5378	810873	810879	0S	6		
5378	810874	810875	ПП	6	16	
5378	810876	810877	ПП	6	16	
5378	810879	810876	ІП	6	2	
5378	810879	810874	ІП	6	2	
5378	810881	810887	0S	6		
5378	810882	810883	ПП	6	16	
5378	810884	810885	ПП	6	16	
5378	810887	810884	ІП	6	2	
5378	810887	810882	ІП	6	2	
5378	810890	810892	ЗБ	7	10	
5378	810890	810895	0Б	7		
5378	810890	810912	0G	7		
5378	810892	810893	ІС	7	8	
5378	810895	810897	ЗБ	7	10	
5378	810895	810901	0Б	7		
5378	810897	810898	ІП	7	2	
5378	810898	810899	ПП	7	16	
5378	810901	810903	ЗБ	7	10	
5378	810901	810906	0Б	7		
5378	810903	810904	ІС	7	8	
5378	810906	810908	ЗБ	7	10	
5378	810908	810909	ІП	7	2	
5378	810909	810910	ПП	7	16	
5378	810912	810915	0G	7		
5378	810915	810913	ДС	7	3	
5378	810915	810914	КЗ	7	12	
5378	810915	810917	0S	7		
5378	810917	810923	0S	7		
5378	810920	810921	ЗВ	7		
5378	810923	810918	ІС	7		
5378	810923	810920	0V	7	18	
5378	810927	810926	КЗ	8	12	
5378	810927	810930	0Б	8		
5378	810930	810938	0Б	8		
5378	810930	810931	ФЗ	8		
5378	810931	810932	ФЗ	8		
5378	810938	810937	ДС	8	3	
5378	810938	810936	ДС	8	4	
5378	810938	810935	КЗ	8	12	
5378	810938	810934	ДС	8	4	
5378	810940	228776493	ЗБ	9	10	
5378	810940	810942	0Б	9		
5378	810942	810948	0Б	9		
5378	810942	810944	ЗБ	9	10	
5378	810944	810945	ІП	9	2	
5378	810945	810946	ПП	9	16	
5378	810948	810950	ЗБ	9	10	
5378	810948	810954	0S	9		
5378	810950	810951	ІП	9	2	
5378	810951	810952	ПП	9	16	
5378	810954	810962	0S	9		
5378	810956	810955	ІС	9	8	
5378	810958	810959	ЗВ	9		
5378	810962	810956	ІС	9	9	
5378	810962	810958	0V	9	18	
5378	810968	810969	ПП	10	16	
5378	810970	810968	ПП	10	16	
5378	810970	810967	КЗ	10	12	
5378	810970	810966	ДС	10	7	
5378	810970	810972	СУ	10	13	
5378	810970	810974	0G	10		
5378	810972	810981	СУ	10	13	
5378	810974	810975	0G	10		
5378	810975	810977	ДС	10	3	
5378	810977	810976	ІС	10	8	
5378	810981	810979	ДС	10	3	
5378	810981	810980	ДС	10	4	
5378	810981	810980	ДС	10	4	
5378	810981	810983	СУ	10	13	
5378	810983	810985	СУ	10	13	
5378	810985	810984	ДС	10	3	
5378	810985	810986	ДП	10	2	
5378	810986	810987	ПП	10	16	
5378	810990	810991	0G	11		
5378	810991	810992	КЗ	11	12	
5378	810994	810995	КЗ	11	12	
5378	810994	811000	0D	11	7	
5378	810994	810996	ДП	11	2	
5378	810994	810990	0G	11		
5378	810994	811005	СО	11	13	
5378	810996	810997	ПП	11	16	
5378	811000	811002	ДС	11	7	
5378	811000	811001	ДС	11	3	
5378	811005	811004	ДС	11	7	
5378	811005	811007	КЗ	11	12	
5378	811007	811006	ІС	11	8	
5378	811010	811011	ІП	12	2	
5378	811011	811012	ПП	12	16	
5378	811013	811010	КЗ	12	12	
5378	811013	811009	ДС	12	7	
5378	811013	811018	СО	12	13	
5378	811013	811026	0S	12		
5378	811015	811016	ПП	12	16	
5378	811018	811019	ДС	12	4	
5378	811018	811017	ЧК	12	15	
5378	811018	811015	ДП	12	2	
5378	811018	811021	СО	12	13	
5378	811021	811024	СО	12	13	
5378	811021	811020	ДС	12	3	
5378	811024	811023	ДС	12	4	
5378	811026	811029	0S	12		
5378	811028	811027	ІС	12	8	
5378	811029	811028	ДС	12	3	
5378	811029	811030	КЗ	12	12	
5378	811029	811032	0G	12		
5378	811029	811032	0G	12		
5378	811032	811035	0G	12		
5378	811032	811035	0G	12		
5378	811034	811033	ІС	12		
5378	811035	811034	КЗ	12	12	
5378	811035	811037	ДС	12		
5378	811035	811042	0Б	12		
5378	811037	811036	ЧК	12	15	
5378	811039	811041	ПП	12	16	
5378	811041	811040	ІС	12	8	
5378	811042	811039	ДП	12	2	
5378	811042	811043	КЗ	12	12	
5378	811042	811045	0S	12		
5378	811045	811046	0S	12		
5378	811046	811047	КЗ	12	12	
5378	811046	811049	ДС	12	4	
5378	811049	811048	ІС	12	8	
5378	811052	811055	ЗБ	13	10	
5378	811052	811057	0Б	13		
5378	811055	811054	ІС	13	8	
5378	811057	811059	ЗБ	13	10	
5378	811057	811061	0Б	13		
5378	811059	811058	ІС	13	8	
